fecha,demanda_total,prioritaria,industria,usinas,exportaciones,iny_tgs,iny_tgn,iny_enarsa,iny_gpm,iny_bolivia,iny_escobar,iny_total,linepack_tgs,var_linepack_tgs,lim_inf_tgs,lim_sup_tgs,linepack_tgn,var_linepack_tgn,lim_inf_tgn,lim_sup_tgn,linepack_total,var_linepack_total,lim_inf_total,lim_sup_total,tramo_final_tgs,tf_lim_inf_tgs,tf_lim_sup_tgs,tramo_final_tgn,tf_lim_inf_tgn,tf_lim_sup_tgn,temp_min_ba,temp_max_ba,temp_prom_ba,temp_min_esquel,temp_max_esquel,temp_prom_esquel,cammesa_gas,cammesa_gasoil,cammesa_fueloil,cammesa_carbon,cammesa_total,gnc,combustible,ajuste,origen_dato,estado_tgn,cammesa_gas_est,cammesa_gasoil_est,cammesa_fueloil_est,cammesa_carbon_est
2024-04-20,109.1,30.1,35.1,,8.5,62.3,25.6,21.2,0.0,0.0,0.0,109.1,,,,,,,,,336.0,,,,,,,,,,19.0,27.0,23.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-04-21,110.9,31.1,34.8,,8.5,63.6,26.1,21.2,0.0,0.0,0.0,110.9,,,,,,,,,344.2,,,,,,,,,,18.0,23.0,20.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-04-22,125.0,35.9,35.9,,6.5,73.6,30.2,21.2,0.0,0.0,0.0,125.0,,,,,,,,,348.5,,,,,,,,,,17.0,20.0,18.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-04-23,123.1,35.9,36.1,,6.5,72.2,29.7,21.2,0.0,0.0,0.0,123.1,,,,,,,,,341.9,,,,,,,,,,17.0,22.0,19.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-04-24,129.5,38.8,36.3,,8.8,76.8,31.5,21.2,0.0,0.0,0.0,129.5,,,,,,,,,337.4,,,,,,,,,,9.0,19.0,14.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-04-25,120.2,36.6,35.9,,8.5,70.2,28.8,21.2,0.0,0.0,0.0,120.2,,,,,,,,,331.7,,,,,,,,,,14.0,20.0,17.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-04-26,120.2,38.0,35.1,,8.5,70.2,28.8,21.2,0.0,0.0,0.0,120.2,,,,,,,,,328.4,,,,,,,,,,16.0,21.0,18.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-04-27,115.6,35.9,36.2,,7.699999999999999,66.9,27.5,21.2,0.0,0.0,0.0,115.6,,,,,,,,,327.7,,,,,,,,,,12.0,18.0,15.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-04-28,107.4,32.7,36.0,,7.5,61.1,25.1,21.2,0.0,0.0,0.0,107.4,,,,,,,,,331.2,,,,,,,,,,7.0,20.0,13.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-04-29,122.2,38.2,36.3,,7.800000000000001,71.6,29.4,21.2,0.0,0.0,0.0,122.2,,,,,,,,,338.0,,,,,,,,,,15.0,19.0,17.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-04-30,130.6,43.3,37.4,,9.2,77.5,31.9,21.2,0.0,0.0,0.0,130.6,,,,,,,,,337.7,,,,,,,,,,17.0,21.0,19.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-05-01,114.5,42.4,34.7,,6.1000000000000005,66.1,27.2,21.2,0.0,0.0,0.0,114.5,,,,,,,,,339.8,,,,,,,,,,14.0,19.0,16.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-05-02,137.3,55.1,34.3,,6.2,82.3,33.8,21.2,0.0,0.0,0.0,137.3,,,,,,,,,352.0,,,,,,,,,,9.0,15.0,12.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-05-03,133.2,54.4,34.8,,6.2,79.4,32.6,21.2,0.0,0.0,0.0,133.2,,,,,,,,,346.8,,,,,,,,,,6.0,16.0,11.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-05-04,124.2,48.3,35.0,,6.2,73.0,30.0,21.2,0.0,0.0,0.0,124.2,,,,,,,,,341.7,,,,,,,,,,8.0,19.0,13.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-05-05,118.3,43.3,34.6,,5.7,68.8,28.3,21.2,0.0,0.0,0.0,118.3,,,,,,,,,344.9,,,,,,,,,,16.0,20.0,18.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-05-06,126.2,44.8,35.5,,6.2,74.4,30.6,21.2,0.0,0.0,0.0,126.2,,,,,,,,,354.7,,,,,,,,,,18.0,20.0,19.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-05-07,128.1,44.5,34.2,,6.4,75.8,31.1,21.2,0.0,0.0,0.0,128.1,,,,,,,,,358.4,,,,,,,,,,17.0,20.0,18.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-05-08,135.7,52.7,34.0,,6.4,81.1,33.4,21.2,0.0,0.0,0.0,135.7,,,,,,,,,358.4,,,,,,,,,,12.0,18.0,15.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-05-09,140.5,55.7,32.7,,6.8,84.5,34.8,21.2,0.0,0.0,0.0,140.5,,,,,,,,,357.2,,,,,,,,,,7.0,16.0,11.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-05-10,146.5,58.4,33.6,,6.2,88.8,36.5,21.2,0.0,0.0,0.0,146.5,,,,,,,,,354.6,,,,,,,,,,10.0,17.0,13.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-05-11,137.3,54.9,32.4,,5.7,82.3,33.8,21.2,0.0,0.0,0.0,137.3,,,,,,,,,349.8,,,,,,,,,,9.0,18.0,13.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-05-12,135.8,55.0,32.0,,5.7,81.2,33.4,21.2,0.0,0.0,0.0,135.8,,,,,,,,,343.2,,,,,,,,,,9.0,14.0,11.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-05-13,148.3,63.4,33.8,,5.9,90.1,37.0,21.2,0.0,0.0,0.0,148.3,,,,,,,,,331.9,,,,,,,,,,5.0,14.0,9.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-05-14,142.0,67.6,33.2,,6.0,85.6,35.2,21.2,0.0,0.0,0.0,142.0,,,,,,,,,322.2,,,,,,,,,,5.0,14.0,9.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-05-15,145.5,71.8,33.1,,6.3,88.1,36.2,21.2,0.0,0.0,0.0,145.5,,,,,,,,,315.1,,,,,,,,,,5.0,16.0,10.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-05-16,142.5,70.4,33.1,,6.3,86.0,35.3,21.2,0.0,0.0,0.0,142.5,,,,,,,,,311.7,,,,,,,,,,8.0,17.0,12.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-05-17,140.6,69.2,32.3,,6.2,84.6,34.8,21.2,0.0,0.0,0.0,140.6,,,,,,,,,310.2,,,,,,,,,,7.0,16.0,11.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-05-18,134.2,64.8,32.2,,6.2,80.1,32.9,21.2,0.0,0.0,0.0,134.2,,,,,,,,,308.2,,,,,,,,,,6.0,14.0,10.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-05-19,132.8,62.4,32.1,,6.2,79.1,32.5,21.2,0.0,0.0,0.0,132.8,,,,,,,,,311.4,,,,,,,,,,4.0,14.0,9.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-05-20,141.9,68.3,33.0,,6.4,85.5,35.2,21.2,0.0,0.0,0.0,141.9,,,,,,,,,319.9,,,,,,,,,,6.0,16.0,11.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-05-21,141.6,67.6,32.7,,6.4,85.3,35.1,21.2,0.0,0.0,0.0,141.6,,,,,,,,,319.0,,,,,,,,,,11.0,16.0,13.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-05-22,141.9,67.7,33.3,,6.4,85.5,35.2,21.2,0.0,0.0,0.0,141.9,,,,,,,,,318.4,,,,,,,,,,11.0,16.0,13.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-05-23,138.2,70.3,27.4,,5.5,82.9,34.1,21.2,0.0,0.0,0.0,138.2,,,,,,,,,316.1,,,,,,,,,,11.0,15.0,13.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-05-24,146.4,75.9,29.8,,5.5,88.7,36.5,21.2,0.0,0.0,0.0,146.4,,,,,,,,,312.0,,,,,,,,,,7.0,12.0,9.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-05-25,145.0,77.6,26.9,,5.5,87.7,36.1,21.2,0.0,0.0,0.0,145.0,,,,,,,,,309.2,,,,,,,,,,2.0,11.0,6.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-05-26,141.1,74.9,27.1,,5.5,85.0,34.9,21.2,0.0,0.0,0.0,141.1,,,,,,,,,314.2,,,,,,,,,,4.0,11.0,7.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-05-27,148.7,80.1,27.9,,5.5,90.4,37.1,21.2,0.0,0.0,0.0,148.7,,,,,,,,,316.7,,,,,,,,,,7.0,13.0,10.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-05-28,141.4,76.9,25.4,,5.5,85.2,35.0,21.2,0.0,0.0,0.0,141.4,,,,,,,,,314.3,,,,,,,,,,8.0,15.0,11.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-05-29,142.3,73.7,27.8,,5.5,85.8,35.3,21.2,0.0,0.0,0.0,142.3,,,,,,,,,311.6,,,,,,,,,,11.0,17.0,14.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-05-30,147.8,73.4,32.3,,5.5,89.7,36.9,21.2,0.0,0.0,0.0,147.8,,,,,,,,,329.8,,,,,,,,,,12.0,17.0,14.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-05-31,152.4,68.8,32.8,,6.4,93.0,38.2,21.2,0.0,0.0,0.0,152.4,,,,,,,,,335.2,,,,,,,,,,11.0,17.0,14.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-06-01,137.5,58.8,30.1,,6.7,82.4,33.9,21.2,0.0,0.0,0.0,137.5,,,,,,,,,335.9,,,,,,,,,,13.0,20.0,16.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-06-02,135.7,61.2,29.9,,6.4,81.1,33.4,21.2,0.0,0.0,0.0,135.7,,,,,,,,,349.3,,,,,,,,,,10.0,13.0,11.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-06-03,162.1,75.8,31.4,,6.4,99.9,41.0,21.2,0.0,0.0,0.0,162.1,,,,,,,,,348.8,,,,,,,,,,5.0,13.0,9.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-06-04,157.7,71.3,32.6,,7.1000000000000005,96.7,39.8,21.2,0.0,0.0,0.0,157.7,,,,,,,,,333.2,,,,,,,,,,9.0,14.0,11.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-06-05,155.2,68.0,32.5,,6.9,95.0,39.0,21.2,0.0,0.0,0.0,155.2,,,,,,,,,320.2,,,,,,,,,,10.0,16.0,13.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-06-06,137.8,63.2,32.0,,6.9,82.6,34.0,21.2,0.0,0.0,0.0,137.8,,,,,,,,,318.6,,,,,,,,,,13.0,20.0,16.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-06-07,139.3,57.2,33.6,,7.4,83.7,34.4,21.2,0.0,0.0,0.0,139.3,,,,,,,,,326.1,,,,,,,,,,14.0,20.0,17.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-06-08,131.3,48.0,31.9,,7.300000000000001,78.0,32.1,21.2,0.0,0.0,0.0,131.3,,,,,,,,,336.0,,,,,,,,,,16.0,23.0,19.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-06-09,120.8,42.8,31.6,,6.9,70.6,29.0,21.2,0.0,0.0,0.0,120.8,,,,,,,,,348.5,,,,,,,,,,18.0,25.0,21.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-06-10,145.1,54.9,33.2,,6.9,87.8,36.1,21.2,0.0,0.0,0.0,145.1,,,,,,,,,364.1,,,,,,,,,,14.0,20.0,17.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-06-11,141.5,52.3,34.2,,6.9,85.3,35.0,21.2,0.0,0.0,0.0,141.5,,,,,,,,,362.4,,,,,,,,,,12.0,17.0,14.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-06-12,137.5,49.5,34.2,,7.0,82.4,33.9,21.2,0.0,0.0,0.0,137.5,,,,,,,,,354.6,,,,,,,,,,15.0,22.0,18.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-06-13,126.7,42.4,33.7,,5.6000000000000005,74.8,30.7,21.2,0.0,0.0,0.0,126.7,,,,,,,,,355.1,,,,,,,,,,21.0,27.0,24.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-06-14,137.1,49.4,34.7,,5.6000000000000005,82.1,33.8,21.2,0.0,0.0,0.0,137.1,,,,,,,,,359.5,,,,,,,,,,16.0,22.0,19.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-06-15,129.5,46.6,33.6,,5.300000000000001,76.8,31.5,21.2,0.0,0.0,0.0,129.5,,,,,,,,,353.4,,,,,,,,,,11.0,20.0,15.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-06-16,132.0,48.9,33.4,,5.300000000000001,78.5,32.3,21.2,0.0,0.0,0.0,132.0,,,,,,,,,347.7,,,,,,,,,,12.0,18.0,15.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-06-17,136.1,51.9,33.1,,5.6000000000000005,81.4,33.5,21.2,0.0,0.0,0.0,136.1,,,,,,,,,343.9,,,,,,,,,,11.0,18.0,14.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-06-18,148.1,55.7,33.1,,5.9,89.9,37.0,21.2,0.0,0.0,0.0,148.1,,,,,,,,,341.4,,,,,,,,,,15.0,17.0,16.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-06-19,148.0,58.2,33.2,,6.800000000000001,89.9,36.9,21.2,0.0,0.0,0.0,148.0,,,,,,,,,337.6,,,,,,,,,,13.0,18.0,15.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-06-20,143.9,58.9,32.6,,6.7,87.0,35.7,21.2,0.0,0.0,0.0,143.9,,,,,,,,,333.4,,,,,,,,,,10.0,15.0,12.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-06-21,140.8,53.8,32.5,,6.6,84.8,34.8,21.2,0.0,0.0,0.0,140.8,,,,,,,,,326.6,,,,,,,,,,13.0,18.0,15.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-06-22,135.3,52.8,32.2,,6.3,80.9,33.2,21.2,0.0,0.0,0.0,135.3,,,,,,,,,332.7,,,,,,,,,,16.0,18.0,17.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-06-23,137.0,56.9,32.0,,6.3,82.1,33.7,21.2,0.0,0.0,0.0,137.0,,,,,,,,,343.0,,,,,,,,,,11.0,16.0,13.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-06-24,160.5,74.2,33.1,,6.3,98.7,40.6,21.2,0.0,0.0,0.0,160.5,,,,,,,,,344.2,,,,,,,,,,6.0,13.0,9.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-06-25,149.5,78.4,31.9,,6.4,90.9,37.4,21.2,0.0,0.0,0.0,149.5,,,,,,,,,335.3,,,,,,,,,,5.0,12.0,8.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-06-26,148.9,77.3,32.7,,6.0,90.5,37.2,21.2,0.0,0.0,0.0,148.9,,,,,,,,,330.1,,,,,,,,,,6.0,14.0,10.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-06-27,144.6,76.3,32.7,,4.8999999999999995,87.5,35.9,21.2,0.0,0.0,0.0,144.6,,,,,,,,,327.0,,,,,,,,,,8.0,17.0,12.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-06-28,145.4,80.0,30.0,,4.3,88.0,36.2,21.2,0.0,0.0,0.0,145.4,,,,,,,,,335.2,,,,,,,,,,7.0,12.0,9.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-06-29,142.3,80.8,27.2,,4.0,85.8,35.3,21.2,0.0,0.0,0.0,142.3,,,,,,,,,342.7,,,,,,,,,,2.0,10.0,6.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-06-30,136.5,74.8,27.5,,4.3,81.7,33.6,21.2,0.0,0.0,0.0,136.5,,,,,,,,,345.6,,,,,,,,,,2.0,14.0,8.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-07-01,147.9,83.0,28.7,,4.3,89.8,36.9,21.2,0.0,0.0,0.0,147.9,,,,,,,,,356.2,,,,,,,,,,7.0,17.0,12.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-07-02,141.4,76.1,29.5,,1.2,85.2,35.0,21.2,0.0,0.0,0.0,141.4,,,,,,,,,364.4,,,,,,,,,,7.0,18.0,12.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-07-03,144.0,77.7,28.9,,1.0,87.0,35.8,21.2,0.0,0.0,0.0,144.0,,,,,,,,,366.0,,,,,,,,,,7.0,13.0,10.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-07-04,143.9,77.9,29.9,,2.3,87.0,35.7,21.2,0.0,0.0,0.0,143.9,,,,,,,,,355.2,,,,,,,,,,3.0,13.0,8.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-07-05,151.9,85.0,29.3,,3.4,92.6,38.1,21.2,0.0,0.0,0.0,151.9,,,,,,,,,350.6,,,,,,,,,,3.0,12.0,7.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-07-06,149.6,86.6,27.9,,4.4,91.0,37.4,21.2,0.0,0.0,0.0,149.6,,,,,,,,,343.5,,,,,,,,,,0.0,10.0,5.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-07-07,141.7,79.8,27.6,,4.4,85.4,35.1,21.2,0.0,0.0,0.0,141.7,,,,,,,,,342.4,,,,,,,,,,5.0,11.0,8.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-07-08,158.2,90.9,28.9,,5.3,97.1,39.9,21.2,0.0,0.0,0.0,158.2,,,,,,,,,349.7,,,,,,,,,,2.0,8.0,5.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-07-09,150.9,86.8,29.4,,4.1,91.9,37.8,21.2,0.0,0.0,0.0,150.9,,,,,,,,,342.5,,,,,,,,,,,,,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-07-10,153.6,87.1,29.9,,4.3,93.8,38.6,21.2,0.0,0.0,0.0,153.6,,,,,,,,,337.1,,,,,,,,,,,,,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-07-11,157.5,89.5,30.5,,5.5,96.6,39.7,21.2,0.0,0.0,0.0,157.5,,,,,,,,,325.6,,,,,,,,,,,,,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-07-12,152.7,90.0,28.0,,5.0,93.2,38.3,21.2,0.0,0.0,0.0,152.7,,,,,,,,,321.7,,,,,,,,,,1.0,13.0,7.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-07-13,143.3,84.7,25.1,,5.0,86.5,35.6,21.2,0.0,0.0,0.0,143.3,,,,,,,,,322.4,,,,,,,,,,0.0,14.0,7.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-07-14,136.5,80.1,25.6,,5.0,81.7,33.6,21.2,0.0,0.0,0.0,136.5,,,,,,,,,327.5,,,,,,,,,,1.0,14.0,7.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-07-15,144.7,82.8,27.3,,5.0,87.5,36.0,21.2,0.0,0.0,0.0,144.7,,,,,,,,,339.8,,,,,,,,,,5.0,15.0,10.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-07-16,147.8,78.4,30.2,,5.3,89.7,36.9,21.2,0.0,0.0,0.0,147.8,,,,,,,,,343.7,,,,,,,,,,9.0,16.0,12.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-07-17,155.3,74.8,32.3,,5.3,95.0,39.1,21.2,0.0,0.0,0.0,155.3,,,,,,,,,346.7,,,,,,,,,,9.0,18.0,13.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-07-18,148.4,66.7,32.8,,5.7,90.1,37.1,21.2,0.0,0.0,0.0,148.4,,,,,,,,,347.8,,,,,,,,,,11.0,19.0,15.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-07-19,152.6,72.2,32.5,,6.0,93.1,38.3,21.2,0.0,0.0,0.0,152.6,,,,,,,,,346.7,,,,,,,,,,10.0,14.0,12.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-07-20,151.0,70.8,33.0,,5.8,92.0,37.8,21.2,0.0,0.0,0.0,151.0,,,,,,,,,334.6,,,,,,,,,,8.0,12.0,10.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-07-21,140.4,65.0,32.8,,5.3,84.5,34.7,21.2,0.0,0.0,0.0,140.4,,,,,,,,,332.6,,,,,,,,,,11.0,14.0,12.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-07-22,150.6,70.2,32.8,,6.0,91.7,37.7,21.2,0.0,0.0,0.0,150.6,,,,,,,,,338.6,,,,,,,,,,11.0,17.0,14.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-07-23,145.3,65.5,32.3,,5.8,87.9,36.2,21.2,0.0,0.0,0.0,145.3,,,,,,,,,340.8,,,,,,,,,,10.0,20.0,15.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-07-24,135.2,58.0,31.9,,5.8,80.8,33.2,21.2,0.0,0.0,0.0,135.2,,,,,,,,,341.2,,,,,,,,,,12.0,17.0,14.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-07-25,139.4,60.6,32.5,,5.8,83.8,34.4,21.2,0.0,0.0,0.0,139.4,,,,,,,,,348.7,,,,,,,,,,9.0,19.0,14.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-07-26,140.2,64.0,30.4,,6.1,84.3,34.7,21.2,0.0,0.0,0.0,140.2,,,,,,,,,355.6,,,,,,,,,,8.0,17.0,12.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-07-27,132.5,60.6,29.7,,5.3999999999999995,78.9,32.4,21.2,0.0,0.0,0.0,132.5,,,,,,,,,361.6,,,,,,,,,,7.0,21.0,14.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-07-28,135.8,63.4,29.0,,5.3999999999999995,81.2,33.4,21.2,0.0,0.0,0.0,135.8,,,,,,,,,362.2,,,,,,,,,,6.0,15.0,10.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-07-29,149.9,77.5,30.4,,5.8,91.2,37.5,21.2,0.0,0.0,0.0,149.9,,,,,,,,,357.0,,,,,,,,,,4.0,12.0,8.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-07-30,157.3,74.2,29.6,,5.7,96.5,39.6,21.2,0.0,0.0,0.0,157.3,,,,,,,,,348.9,,,,,,,,,,7.0,14.0,10.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-07-31,147.5,70.5,29.5,,5.8,89.5,36.8,21.2,0.0,0.0,0.0,147.5,,,,,,,,,340.5,,,,,,,,,,9.0,18.0,13.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-08-02,124.0,48.8,30.1,,4.8,72.9,29.9,21.2,0.0,0.0,0.0,124.0,,,,,,,,,342.9,,,,,,,,,,21.0,28.0,24.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-08-03,124.9,50.6,29.3,,3.5,73.5,30.2,21.2,0.0,0.0,0.0,124.9,,,,,,,,,358.9,,,,,,,,,,13.0,20.0,16.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-08-04,121.6,47.6,29.0,,3.3,71.2,29.2,21.2,0.0,0.0,0.0,121.6,,,,,,,,,368.4,,,,,,,,,,8.0,18.0,13.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-08-05,144.2,63.0,30.3,,5.3,87.2,35.8,21.2,0.0,0.0,0.0,144.2,,,,,,,,,366.2,,,,,,,,,,10.0,16.0,13.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-08-06,136.5,58.8,30.6,,5.1,81.7,33.6,21.2,0.0,0.0,0.0,136.5,,,,,,,,,357.9,,,,,,,,,,14.0,18.0,16.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-08-07,152.3,69.1,30.7,,4.6,92.9,38.2,21.2,0.0,0.0,0.0,152.3,,,,,,,,,361.7,,,,,,,,,,9.0,16.0,12.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-08-08,157.1,74.2,30.0,,4.3,96.3,39.6,21.2,0.0,0.0,0.0,157.1,,,,,,,,,347.6,,,,,,,,,,7.0,9.0,8.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-08-09,154.0,78.1,29.8,,2.8,94.1,38.7,21.2,0.0,0.0,0.0,154.0,,,,,,,,,334.2,,,,,,,,,,4.0,11.0,7.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-08-10,142.9,73.3,26.7,,4.3,86.2,35.5,21.2,0.0,0.0,0.0,142.9,,,,,,,,,331.1,,,,,,,,,,3.0,16.0,9.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-08-11,135.0,68.4,26.4,,4.3,80.6,33.2,21.2,0.0,0.0,0.0,135.0,,,,,,,,,342.8,,,,,,,,,,11.0,16.0,13.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-08-12,154.8,75.9,28.1,,4.3,94.7,38.9,21.2,0.0,0.0,0.0,154.8,,,,,,,,,357.8,,,,,,,,,,4.0,12.0,8.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-08-13,149.0,67.0,29.6,,4.8,90.6,37.2,21.2,0.0,0.0,0.0,149.0,,,,,,,,,353.4,,,,,,,,,,7.0,18.0,12.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-08-14,147.3,66.2,28.7,,5.3,89.4,36.7,21.2,0.0,0.0,0.0,147.3,,,,,,,,,346.4,,,,,,,,,,10.0,20.0,15.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-08-15,145.5,60.8,32.3,,4.6,88.1,36.2,21.2,0.0,0.0,0.0,145.5,,,,,,,,,349.4,,,,,,,,,,8.0,18.0,13.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-08-16,145.0,59.6,33.9,,3.5999999999999996,87.7,36.1,21.2,0.0,0.0,0.0,145.0,,,,,,,,,350.4,,,,,,,,,,8.0,15.0,11.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-08-17,142.9,58.9,33.7,,4.5,86.2,35.5,21.2,0.0,0.0,0.0,142.9,,,,,,,,,341.2,,,,,,,,,,9.0,16.0,12.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
